00080001, LengthToEnd, UL, 1, RET, true
00221040, RefractiveSurgeryTypeCodeSequence, SQ, 1, , false
00221044, OphthalmicUltrasoundMethodCodeSequence, SQ, 1, , false
00221045, SurgicallyInducedAstigmatismSequence, SQ, 1, , false
00221046, TypeOfOpticalCorrection, CS, 1, , false
00221047, ToricIOLPowerSequence, SQ, 1, , false
00221048, PredictedToricErrorSequence, SQ, 1, , false
00221049, PreSelectedForImplantation, CS, 1, , false
0022104A, ToricIOLPowerForExactEmmetropiaSequence, SQ, 1, , false
0022104B, ToricIOLPowerForExactTargetRefractionSequence, SQ, 1, , false
00221050, OphthalmicAxialLengthMeasurementsSequence, SQ, 1, , false
00221053, IOLPower, FL, 1, , false
00221054, PredictedRefractiveError, FL, 1, , false
00221059, OphthalmicAxialLengthVelocity, FL, 1, , false
00221065, LensStatusDescription, LO, 1, , false
00221066, VitreousStatusDescription, LO, 1, , false
00221090, IOLPowerSequence, SQ, 1, , false
00221092, LensConstantSequence, SQ, 1, , false
00221093, IOLManufacturer, LO, 1, , false
00221094, LensConstantDescription, LO, 1, RET (2011), true
00221095, ImplantName, LO, 1, , false
00221096, KeratometryMeasurementTypeCodeSequence, SQ, 1, , false
00221097, ImplantPartNumber, LO, 1, , false
00221100, ReferencedOphthalmicAxialMeasurementsSequence, SQ, 1, , false
00221101, OphthalmicAxialLengthMeasurementsSegmentNameCodeSequence, SQ, 1, , false
00221103, RefractiveErrorBeforeRefractiveSurgeryCodeSequence, SQ, 1, , false
00221121, IOLPowerForExactEmmetropia, FL, 1, , false
00221122, IOLPowerForExactTargetRefraction, FL, 1, , false
00221125, AnteriorChamberDepthDefinitionCodeSequence, SQ, 1, , false
00221127, LensThicknessSequence, SQ, 1, , false
00221128, AnteriorChamberDepthSequence, SQ, 1, , false
0022112A, CalculationCommentSequence, SQ, 1, , false
0022112B, CalculationCommentType, CS, 1, , false
0022112C, CalculationComment, LT, 1, , false
00221130, LensThickness, FL, 1, , false
00221131, AnteriorChamberDepth, FL, 1, , false
00221132, SourceOfLensThicknessDataCodeSequence, SQ, 1, , false
00221133, SourceOfAnteriorChamberDepthDataCodeSequence, SQ, 1, , false
00221134, SourceOfRefractiveMeasurementsSequence, SQ, 1, , false
00221135, SourceOfRefractiveMeasurementsCodeSequence, SQ, 1, , false
00221140, OphthalmicAxialLengthMeasurementModified, CS, 1, , false
00221150, OphthalmicAxialLengthDataSourceCodeSequence, SQ, 1, , false
00221153, OphthalmicAxialLengthAcquisitionMethodCodeSequence, SQ, 1, RET (2011), true
00221155, SignalToNoiseRatio, FL, 1, , false
00221159, OphthalmicAxialLengthDataSourceDescription, LO, 1, , false
00221210, OphthalmicAxialLengthMeasurementsTotalLengthSequence, SQ, 1, , false
00221211, OphthalmicAxialLengthMeasurementsSegmentalLengthSequence, SQ, 1, , false
00221212, OphthalmicAxialLengthMeasurementsLengthSummationSequence, SQ, 1, , false
00221220, UltrasoundOphthalmicAxialLengthMeasurementsSequence, SQ, 1, , false
00221225, OpticalOphthalmicAxialLengthMeasurementsSequence, SQ, 1, , false
00221230, UltrasoundSelectedOphthalmicAxialLengthSequence, SQ, 1, , false
00221250, OphthalmicAxialLengthSelectionMethodCodeSequence, SQ, 1, , false
00221255, OpticalSelectedOphthalmicAxialLengthSequence, SQ, 1, , false
00221257, SelectedSegmentalOphthalmicAxialLengthSequence, SQ, 1, , false
00221260, SelectedTotalOphthalmicAxialLengthSequence, SQ, 1, , false
00221262, OphthalmicAxialLengthQualityMetricSequence, SQ, 1, , false
00221265, OphthalmicAxialLengthQualityMetricTypeCodeSequence, SQ, 1, RET, true
00221273, OphthalmicAxialLengthQualityMetricTypeDescription, LO, 1, RET (2011), true
00221300, IntraocularLensCalculationsRightEyeSequence, SQ, 1, , false
00221310, IntraocularLensCalculationsLeftEyeSequence, SQ, 1, , false
00221330, ReferencedOphthalmicAxialLengthMeasurementQCImageSequence, SQ, 1, , false
00221415, OphthalmicMappingDeviceType, CS, 1, , false
00221420, AcquisitionMethodCodeSequence, SQ, 1, , false
00221423, AcquisitionMethodAlgorithmSequence, SQ, 1, , false
00221436, OphthalmicThicknessMapTypeCodeSequence, SQ, 1, , false
00221443, OphthalmicThicknessMappingNormalsSequence, SQ, 1, , false
00221445, RetinalThicknessDefinitionCodeSequence, SQ, 1, , false
00221450, PixelValueMappingToCodedConceptSequence, SQ, 1, , false
00221452, MappedPixelValue, US or SS, 1, , false
00221454, PixelValueMappingExplanation, LO, 1, , false
00221458, OphthalmicThicknessMapQualityThresholdSequence, SQ, 1, , false
00221460, OphthalmicThicknessMapThresholdQualityRating, FL, 1, , false
00221463, AnatomicStructureReferencePoint, FL, 2, , false
00221465, RegistrationToLocalizerSequence, SQ, 1, , false
00221466, RegisteredLocalizerUnits, CS, 1, , false
00221467, RegisteredLocalizerTopLeftHandCorner, FL, 2, , false
00221468, RegisteredLocalizerBottomRightHandCorner, FL, 2, , false
00221470, OphthalmicThicknessMapQualityRatingSequence, SQ, 1, , false
00221472, RelevantOPTAttributesSequence, SQ, 1, , false
00221512, TransformationMethodCodeSequence, SQ, 1, , false
00221513, TransformationAlgorithmSequence, SQ, 1, , false
00221515, OphthalmicAxialLengthMethod, CS, 1, , false
00221517, OphthalmicFOV, FL, 1, , false
00221518, TwoDimensionalToThreeDimensionalMapSequence, SQ, 1, , false
00221525, WideFieldOphthalmicPhotographyQualityRatingSequence, SQ, 1, , false
00221526, WideFieldOphthalmicPhotographyQualityThresholdSequence, SQ, 1, , false
00221527, WideFieldOphthalmicPhotographyThresholdQualityRating, FL, 1, , false
00221528, XCoordinatesCenterPixelViewAngle, FL, 1, , false
00221529, YCoordinatesCenterPixelViewAngle, FL, 1, , false
00221530, NumberOfMapPoints, UL, 1, , false
00221531, TwoDimensionalToThreeDimensionalMapData, OF, 1, , false
00221612, DerivationAlgorithmSequence, SQ, 1, , false
00221615, OphthalmicImageTypeCodeSequence, SQ, 1, , false
00221616, OphthalmicImageTypeDescription, LO, 1, , false
00221618, ScanPatternTypeCodeSequence, SQ, 1, , false
00221620, ReferencedSurfaceMeshIdentificationSequence, SQ, 1, , false
00221622, OphthalmicVolumetricPropertiesFlag, CS, 1, , false
00221624, OphthalmicAnatomicReferencePointXCoordinate, FL, 1, , false
00221626, OphthalmicAnatomicReferencePointYCoordinate, FL, 1, , false
00221628, OphthalmicEnFaceImageQualityRatingSequence, SQ, 1, , false
00221630, QualityThreshold, DS, 1, , false
00221640, OCTBscanAnalysisAcquisitionParametersSequence, SQ, 1, , false
00221642, NumberofBscansPerFrame, UL, 1, , false
00221643, BscanSlabThickness, FL, 1, , false
00221644, DistanceBetweenBscanSlabs, FL, 1, , false
00221645, BscanCycleTime, FL, 1, , false
00221646, BscanCycleTimeVector, FL, 1-n, , false
00221649, AscanRate, FL, 1, , false
00221650, BscanRate, FL, 1, , false
00221658, SurfaceMeshZPixelOffset, UL, 1, , false
00240010, VisualFieldHorizontalExtent, FL, 1, , false
00240011, VisualFieldVerticalExtent, FL, 1, , false
00240012, VisualFieldShape, CS, 1, , false
00240016, ScreeningTestModeCodeSequence, SQ, 1, , false
00240018, MaximumStimulusLuminance, FL, 1, , false
00240020, BackgroundLuminance, FL, 1, , false
00240021, StimulusColorCodeSequence, SQ, 1, , false
00240024, BackgroundIlluminationColorCodeSequence, SQ, 1, , false
00240025, StimulusArea, FL, 1, , false
00240028, StimulusPresentationTime, FL, 1, , false
00240032, FixationSequence, SQ, 1, , false
00240033, FixationMonitoringCodeSequence, SQ, 1, , false
00240034, VisualFieldCatchTrialSequence, SQ, 1, , false
00240035, FixationCheckedQuantity, US, 1, , false
00240036, PatientNotProperlyFixatedQuantity, US, 1, , false
00240037, PresentedVisualStimuliDataFlag, CS, 1, , false
00240038, NumberOfVisualStimuli, US, 1, , false
00240039, ExcessiveFixationLossesDataFlag, CS, 1, , false
00240040, ExcessiveFixationLosses, CS, 1, , false
00240042, StimuliRetestingQuantity, US, 1, , false
00240044, CommentsOnPatientPerformanceOfVisualField, LT, 1, , false
00240045, FalseNegativesEstimateFlag, CS, 1, , false
00240046, FalseNegativesEstimate, FL, 1, , false
00240048, NegativeCatchTrialsQuantity, US, 1, , false
00240050, FalseNegativesQuantity, US, 1, , false
00240051, ExcessiveFalseNegativesDataFlag, CS, 1, , false
00240052, ExcessiveFalseNegatives, CS, 1, , false
00240053, FalsePositivesEstimateFlag, CS, 1, , false
00240054, FalsePositivesEstimate, FL, 1, , false
00240055, CatchTrialsDataFlag, CS, 1, , false
00240056, PositiveCatchTrialsQuantity, US, 1, , false
00240057, TestPointNormalsDataFlag, CS, 1, , false
00240058, TestPointNormalsSequence, SQ, 1, , false
00240059, GlobalDeviationProbabilityNormalsFlag, CS, 1, , false
00240060, FalsePositivesQuantity, US, 1, , false
00240061, ExcessiveFalsePositivesDataFlag, CS, 1, , false
00240062, ExcessiveFalsePositives, CS, 1, , false
00240063, VisualFieldTestNormalsFlag, CS, 1, , false
00240064, ResultsNormalsSequence, SQ, 1, , false
00240065, AgeCorrectedSensitivityDeviationAlgorithmSequence, SQ, 1, , false
00240066, GlobalDeviationFromNormal, FL, 1, , false
00240067, GeneralizedDefectSensitivityDeviationAlgorithmSequence, SQ, 1, , false
00240068, LocalizedDeviationFromNormal, FL, 1, , false
00240069, PatientReliabilityIndicator, LO, 1, , false
00240070, VisualFieldMeanSensitivity, FL, 1, , false
00240071, GlobalDeviationProbability, FL, 1, , false
00240072, LocalDeviationProbabilityNormalsFlag, CS, 1, , false
00240073, LocalizedDeviationProbability, FL, 1, , false
00240074, ShortTermFluctuationCalculated, CS, 1, , false
00240075, ShortTermFluctuation, FL, 1, , false
00240076, ShortTermFluctuationProbabilityCalculated, CS, 1, , false
00240077, ShortTermFluctuationProbability, FL, 1, , false
00240078, CorrectedLocalizedDeviationFromNormalCalculated, CS, 1, , false
00240079, CorrectedLocalizedDeviationFromNormal, FL, 1, , false
00240080, CorrectedLocalizedDeviationFromNormalProbabilityCalculated, CS, 1, , false
00240081, CorrectedLocalizedDeviationFromNormalProbability, FL, 1, , false
00240083, GlobalDeviationProbabilitySequence, SQ, 1, , false
00240085, LocalizedDeviationProbabilitySequence, SQ, 1, , false
00240086, FovealSensitivityMeasured, CS, 1, , false
00240087, FovealSensitivity, FL, 1, , false
00240088, VisualFieldTestDuration, FL, 1, , false
00240089, VisualFieldTestPointSequence, SQ, 1, , false
00240090, VisualFieldTestPointXCoordinate, FL, 1, , false
00240091, VisualFieldTestPointYCoordinate, FL, 1, , false
00240092, AgeCorrectedSensitivityDeviationValue, FL, 1, , false
00240093, StimulusResults, CS, 1, , false
00240094, SensitivityValue, FL, 1, , false
00240095, RetestStimulusSeen, CS, 1, , false
00240096, RetestSensitivityValue, FL, 1, , false
00240097, VisualFieldTestPointNormalsSequence, SQ, 1, , false
00240098, QuantifiedDefect, FL, 1, , false
00240100, AgeCorrectedSensitivityDeviationProbabilityValue, FL, 1, , false
00240102, GeneralizedDefectCorrectedSensitivityDeviationFlag, CS, 1, , false
00240103, GeneralizedDefectCorrectedSensitivityDeviationValue, FL, 1, , false
00240104, GeneralizedDefectCorrectedSensitivityDeviationProbabilityValue, FL, 1, , false
00240105, MinimumSensitivityValue, FL, 1, , false
00240106, BlindSpotLocalized, CS, 1, , false
00240107, BlindSpotXCoordinate, FL, 1, , false
00240108, BlindSpotYCoordinate, FL, 1, , false
00240110, VisualAcuityMeasurementSequence, SQ, 1, , false
00240112, RefractiveParametersUsedOnPatientSequence, SQ, 1, , false
00240113, MeasurementLaterality, CS, 1, , false
00240114, OphthalmicPatientClinicalInformationLeftEyeSequence, SQ, 1, , false
00240115, OphthalmicPatientClinicalInformationRightEyeSequence, SQ, 1, , false
00240117, FovealPointNormativeDataFlag, CS, 1, , false
00240118, FovealPointProbabilityValue, FL, 1, , false
00240120, ScreeningBaselineMeasured, CS, 1, , false
00240122, ScreeningBaselineMeasuredSequence, SQ, 1, , false
00240124, ScreeningBaselineType, CS, 1, , false
00240126, ScreeningBaselineValue, FL, 1, , false
00240202, AlgorithmSource, LO, 1, , false
00240306, DataSetName, LO, 1, , false
00240307, DataSetVersion, LO, 1, , false
00240308, DataSetSource, LO, 1, , false
00240309, DataSetDescription, LO, 1, , false
00240317, VisualFieldTestReliabilityGlobalIndexSequence, SQ, 1, , false
00240320, VisualFieldGlobalResultsIndexSequence, SQ, 1, , false
00240325, DataObservationSequence, SQ, 1, , false
00240338, IndexNormalsFlag, CS, 1, , false
00240341, IndexProbability, FL, 1, , false
00240344, IndexProbabilitySequence, SQ, 1, , false
00280002, SamplesPerPixel, US, 1, , false
00280003, SamplesPerPixelUsed, US, 1, , false
00280004, PhotometricInterpretation, CS, 1, , false
00280005, ImageDimensions, US, 1, RET, true
00280006, PlanarConfiguration, US, 1, , false
00280008, NumberOfFrames, IS, 1, , false
00280009, FrameIncrementPointer, AT, 1-n, , false
0028000A, FrameDimensionPointer, AT, 1-n, , false
00280010, Rows, US, 1, , false
00280011, Columns, US, 1, , false
00280012, Planes, US, 1, RET (2007), true
00280014, UltrasoundColorDataPresent, US, 1, , false
00280030, PixelSpacing, DS, 2, , false
00280031, ZoomFactor, DS, 2, , false
00280032, ZoomCenter, DS, 2, , false
00280034, PixelAspectRatio, IS, 2, , false
00280040, ImageFormat, CS, 1, RET, true
00280050, ManipulatedImage, LO, 1-n, RET, true
00280051, CorrectedImage, CS, 1-n, , false
0028005F, CompressionRecognitionCode, LO, 1, RET (2007), true
00280060, CompressionCode, CS, 1, RET, true
00280061, CompressionOriginator, SH, 1, RET (2007), true
00280062, CompressionLabel, LO, 1, RET (2007), true
00280063, CompressionDescription, SH, 1, RET (2007), true
00280065, CompressionSequence, CS, 1-n, RET (2007), true
00280066, CompressionStepPointers, AT, 1-n, RET (2007), true
00280068, RepeatInterval, US, 1, RET (2007), true
00280069, BitsGrouped, US, 1, RET (2007), true
00280070, PerimeterTable, US, 1-n, RET (2007), true
00280071, PerimeterValue, US or SS, 1, RET (2007), true
00280080, PredictorRows, US, 1, RET (2007), true
00280081, PredictorColumns, US, 1, RET (2007), true
00280082, PredictorConstants, US, 1-n, RET (2007), true
00280090, BlockedPixels, CS, 1, RET (2007), true
00280091, BlockRows, US, 1, RET (2007), true
00280092, BlockColumns, US, 1, RET (2007), true
00280093, RowOverlap, US, 1, RET (2007), true
00280094, ColumnOverlap, US, 1, RET (2007), true
00280100, BitsAllocated, US, 1, , false
00280101, BitsStored, US, 1, , false
00280102, HighBit, US, 1, , false
00280103, PixelRepresentation, US, 1, , false
00280104, SmallestValidPixelValue, US or SS, 1, RET, true
00280105, LargestValidPixelValue, US or SS, 1, RET, true
00280106, SmallestImagePixelValue, US or SS, 1, , false
00280107, LargestImagePixelValue, US or SS, 1, , false
00280108, SmallestPixelValueInSeries, US or SS, 1, , false
00280109, LargestPixelValueInSeries, US or SS, 1, , false
00280110, SmallestImagePixelValueInPlane, US or SS, 1, RET (2007), true
00280111, LargestImagePixelValueInPlane, US or SS, 1, RET (2007), true
00280120, PixelPaddingValue, US or SS, 1, , false
00280121, PixelPaddingRangeLimit, US or SS, 1, , false
00280122, FloatPixelPaddingValue, FL, 1, , false
00280123, DoubleFloatPixelPaddingValue, FD, 1, , false
00280124, FloatPixelPaddingRangeLimit, FL, 1, , false
00280125, DoubleFloatPixelPaddingRangeLimit, FD, 1, , false
00280200, ImageLocation, US, 1, RET, true
00280300, QualityControlImage, CS, 1, , false
00280301, BurnedInAnnotation, CS, 1, , false
00280302, RecognizableVisualFeatures, CS, 1, , false
00280303, LongitudinalTemporalInformationModified, CS, 1, , false
00280304, ReferencedColorPaletteInstanceUID, UI, 1, , false
00280400, TransformLabel, LO, 1, RET (2007), true
00280401, TransformVersionNumber, LO, 1, RET (2007), true
00280402, NumberOfTransformSteps, US, 1, RET (2007), true
00280403, SequenceOfCompressedData, LO, 1-n, RET (2007), true
00280404, DetailsOfCoefficients, AT, 1-n, RET (2007), true
00280400, RowsForNthOrderCoefficients, US, 1, RET (2007), true
00280401, ColumnsForNthOrderCoefficients, US, 1, RET (2007), true
00280402, CoefficientCoding, LO, 1-n, RET (2007), true
00280403, CoefficientCodingPointers, AT, 1-n, RET (2007), true
00280700, DCTLabel, LO, 1, RET (2007), true
00280701, DataBlockDescription, CS, 1-n, RET (2007), true
00280702, DataBlock, AT, 1-n, RET (2007), true
00280710, NormalizationFactorFormat, US, 1, RET (2007), true
00280720, ZonalMapNumberFormat, US, 1, RET (2007), true
00280721, ZonalMapLocation, AT, 1-n, RET (2007), true
00280722, ZonalMapFormat, US, 1, RET (2007), true
00280730, AdaptiveMapFormat, US, 1, RET (2007), true
00280740, CodeNumberFormat, US, 1, RET (2007), true
00280800, CodeLabel, CS, 1-n, RET (2007), true
00280802, NumberOfTables, US, 1, RET (2007), true
00280803, CodeTableLocation, AT, 1-n, RET (2007), true
00280804, BitsForCodeWord, US, 1, RET (2007), true
00280808, ImageDataLocation, AT, 1-n, RET (2007), true
00280A02, PixelSpacingCalibrationType, CS, 1, , false
00280A04, PixelSpacingCalibrationDescription, LO, 1, , false
00281040, PixelIntensityRelationship, CS, 1, , false
00281041, PixelIntensityRelationshipSign, SS, 1, , false
00281050, WindowCenter, DS, 1-n, , false
00281051, WindowWidth, DS, 1-n, , false
00281052, RescaleIntercept, DS, 1, , false
00281053, RescaleSlope, DS, 1, , false
00281054, RescaleType, LO, 1, , false
00281055, WindowCenterWidthExplanation, LO, 1-n, , false
00281056, VOILUTFunction, CS, 1, , false
00281080, GrayScale, CS, 1, RET, true
00281090, RecommendedViewingMode, CS, 1, , false
00281100, GrayLookupTableDescriptor, US or SS, 3, RET, true
00281101, RedPaletteColorLookupTableDescriptor, US or SS, 3, , false
00281102, GreenPaletteColorLookupTableDescriptor, US or SS, 3, , false
00281103, BluePaletteColorLookupTableDescriptor, US or SS, 3, , false
00281104, AlphaPaletteColorLookupTableDescriptor, US, 3, , false
00281111, LargeRedPaletteColorLookupTableDescriptor, US or SS, 4, RET (2007), true
00281112, LargeGreenPaletteColorLookupTableDescriptor, US or SS, 4, RET (2007), true
00281113, LargeBluePaletteColorLookupTableDescriptor, US or SS, 4, RET (2007), true
00281199, PaletteColorLookupTableUID, UI, 1, , false
00281200, GrayLookupTableData, US or SS or OW, 1-n or 1, RET, true
